code,country,direction,district,measure,month,netto,quantity,region,value
7322190000,BY,ЭК,4,1,10/2018,721,0,88000,"1350,24"
9403909000,KZ,ЭК,4,1,10/2018,0,0,88000,"469,55"
3907610000,CN,ИМ,4,1,10/2018,220000,0,88000,"306060,1"
8538100000,HU,ЭК,4,1,10/2018,0,0,88000,"69950,4"
7326909807,IT,ИМ,4,1,10/2018,0,0,88000,"3038,96"
0407110000,NL,ИМ,4,ШТ,10/2018,331466,5256000,88000,"1340113,98"
3208909109,BY,ЭК,4,1,10/2018,11969,0,88000,"16919,11"
8536508000,TW,ИМ,4,1,10/2018,0,0,88000,"7,56"
8413820099,KZ,ЭК,4,ШТ,10/2018,0,2,88000,"103,73"
8536508000,KZ,ЭК,4,1,10/2018,0,0,88000,"1896,56"
9032108900,CN,ИМ,4,ШТ,10/2018,24,60,88000,"477,25"
4819300001,KG,ЭК,4,1,11/2018,16500,0,88000,"12304,75"
2710194800,TG,ЭК,4,1,11/2018,4961918,0,88000,"3044600,46"
8418999000,UZ,ЭК,4,1,11/2018,10,0,88000,"58,97"
4409101800,KG,ЭК,4,1,11/2018,0,0,88000,"3608,43"
6006319000,BY,ИМ,4,1,11/2018,0,0,88000,"13665,25"
3920202900,IT,ИМ,4,1,12/2018,417,0,22000,"1608,23"
4412330000,PL,ЭК,4,М3,11/2018,167070,0,88000,"1621195,75"
8418501900,KG,ЭК,4,ШТ,11/2018,1130,6,88000,"3838,46"
3305100000,BY,ИМ,4,1,12/2018,0,0,88000,"12976,95"
3907202001,BE,ИМ,4,1,12/2018,44620,0,88000,"77214,33"
3926909200,UA,ЭК,4,1,12/2018,1,0,88000,"23,93"
8418910000,UZ,ЭК,4,1,12/2018,3110,0,88000,"7463,74"
4008219000,JP,ИМ,4,1,12/2018,0,0,88000,"321,88"
3916200000,BY,ЭК,4,1,12/2018,1,0,88000,63
8419818000,AZ,ЭК,4,ШТ,12/2018,484,4,88000,"1896,38"
2203000100,BY,ЭК,4,Л,12/2018,0,0,88000,"136,7"
1209294500,DE,ЭК,4,1,12/2018,21000,0,88000,"6403,1"
7308909809,UA,ЭК,4,1,12/2018,575,0,88000,"318,29"
4010390000,DE,ИМ,4,1,12/2018,6,0,88000,"715,29"
7318290009,BY,ИМ,4,1,12/2018,0,0,88000,"369,06"
8409990009,SE,ИМ,4,1,12/2018,210,0,88000,273
7320202001,JP,ИМ,4,1,01/2018,0,0,73000,"923,96"
8504409000,IT,ИМ,4,ШТ,01/2018,0,6,73000,"111,82"
9019109001,BY,ЭК,4,1,01/2018,0,0,73000,"200,92"
7318240009,LV,ЭК,4,1,01/2018,0,0,73000,"21,03"
8482400009,BY,ЭК,4,ШТ,01/2018,0,2,73000,"32,45"
8511400008,AZ,ЭК,4,ШТ,01/2018,175,50,73000,"1899,71"
8501200009,CN,ИМ,4,ШТ,01/2018,0,69,73000,"171,35"
8480710000,TH,ИМ,4,1,01/2018,4758,0,73000,"229122,49"
8516797000,BY,ЭК,4,ШТ,01/2018,0,302,73000,"3066,55"
8708939009,AZ,ЭК,4,1,01/2018,0,0,73000,"11900,13"
4016995709,TH,ИМ,4,1,01/2018,0,0,73000,"17,42"
8203200009,CN,ИМ,4,1,01/2018,522,0,73000,"2373,85"
8708959901,HU,ИМ,4,1,01/2018,0,0,73000,"206394,52"
3926300000,TH,ИМ,4,1,01/2018,0,0,73000,"1104,97"
7318155900,TH,ИМ,4,1,01/2018,32,0,73000,"106,93"
7412200000,KZ,ЭК,4,1,01/2018,0,0,73000,"6,88"
9401908009,KZ,ЭК,4,1,01/2018,5705,0,73000,9211
8477300000,CN,ИМ,4,ШТ,01/2018,12474,1,73000,"76649,62"
8480309000,BY,ИМ,4,1,02/2018,4200,0,73000,"24249,3"
8708309909,TR,ЭК,4,1,02/2018,300,0,73000,"743,84"
6102209000,BY,ЭК,4,ШТ,02/2018,0,4,73000,"25,7"
8536901000,TR,ИМ,4,1,02/2018,0,0,73000,"8910,42"
8467295100,CN,ИМ,4,ШТ,02/2018,7325,2000,73000,"44606,08"
4009410000,KZ,ЭК,4,1,02/2018,0,0,73000,"18816,71"
7318155900,FR,ИМ,4,1,02/2018,0,0,73000,"2124,02"
8483508000,KZ,ЭК,4,ШТ,02/2018,0,640,73000,"6382,22"
8424900000,UA,ЭК,4,ШТ,02/2018,0,500,73000,32
8409910008,BY,ЭК,4,1,02/2018,0,0,73000,"14763,72"
8481801100,CN,ИМ,4,1,02/2018,0,0,73000,"138944,24"
8467211000,KZ,ЭК,4,ШТ,02/2018,0,32,73000,"1048,02"
8480710000,CN,ИМ,4,1,02/2018,3183,0,73000,"74817,07"
8481109908,DE,ИМ,4,1,02/2018,0,0,73000,"99,65"
7308909809,EE,ЭК,4,1,02/2018,0,0,73000,"14411,04"
8421392009,IT,ИМ,4,ШТ,02/2018,12,10,73000,"214,71"
8481807900,DE,ИМ,4,1,02/2018,0,0,73000,"1220,3"
8484900000,DE,ИМ,4,1,02/2018,0,0,73000,"95,34"
8708109009,US,ЭК,4,1,02/2018,40,0,73000,1440
8414108900,JP,ИМ,4,ШТ,02/2018,0,10,73000,"115,6"
8708809909,UA,ЭК,4,1,02/2018,0,0,73000,"12236,03"
8708939009,UA,ЭК,4,1,02/2018,0,0,73000,"28391,88"
8708999309,KZ,ЭК,4,1,02/2018,0,0,73000,"154,8"
8708923509,JP,ИМ,4,1,02/2018,0,0,73000,"234,19"
3921131000,BY,ЭК,4,1,03/2018,0,0,73000,"333,73"
7320101100,BG,ЭК,4,1,03/2018,0,0,73000,"432,36"
8421392009,KZ,ЭК,4,ШТ,03/2018,0,574,73000,"1384,45"
8310000000,KZ,ЭК,4,1,03/2018,0,0,73000,"43,45"
8508190001,UA,ЭК,4,ШТ,03/2018,0,12,73000,"202,43"
3214101009,BY,ЭК,4,1,03/2018,0,0,73000,"514,24"
3303009000,BY,ИМ,4,1,03/2018,190,0,73000,"3560,2"
3208209009,IT,ИМ,4,1,03/2018,105,0,73000,"423,05"
4205009000,IT,ИМ,4,1,03/2018,0,0,73000,"67450,01"
8516108000,KZ,ЭК,4,ШТ,03/2018,0,60,73000,"123,57"
3926909709,IT,ИМ,4,1,03/2018,0,0,73000,"2938,02"
7318290009,PL,ИМ,4,1,03/2018,0,0,73000,"708,74"
8412218008,KZ,ЭК,4,ШТ,03/2018,0,1200,73000,"10864,26"
7307199000,BY,ЭК,4,1,03/2018,0,0,73000,"88,85"
3402909000,KZ,ЭК,4,1,03/2018,18600,0,73000,"3591,6"
3921120000,FR,ИМ,4,1,03/2018,260,0,73000,"2722,29"
7320208908,IT,ИМ,4,1,03/2018,0,0,73000,"230,77"
8483508000,PL,ИМ,4,ШТ,03/2018,0,19,73000,"2140,96"
8512309009,UA,ЭК,4,1,03/2018,0,0,73000,"87,92"
8708309909,PL,ЭК,4,1,03/2018,0,0,73000,"3145,19"
8481101908,DE,ИМ,4,1,03/2018,0,0,73000,"1223,03"
8536501101,TH,ИМ,4,1,03/2018,0,0,73000,"42514,71"
3926909709,TR,ИМ,4,1,04/2018,0,0,73000,"15876,92"
8412310009,TR,ИМ,4,ШТ,04/2018,0,120,73000,"7469,26"
7320208108,PL,ЭК,4,1,04/2018,4,0,73000,"29,05"
3907202001,BE,ИМ,4,1,04/2018,23940,0,73000,"57162,78"
3926909709,KG,ЭК,4,1,04/2018,0,0,73000,"336,37"
8205700000,DE,ИМ,4,1,04/2018,0,0,73000,"113,81"
8536309000,CN,ИМ,4,1,04/2018,0,0,73000,"5056,29"
7308905900,LV,ЭК,4,1,04/2018,0,0,73000,"3977,76"
8409910008,AZ,ЭК,4,1,04/2018,0,0,73000,"20677,57"
7318230009,CH,ИМ,4,1,04/2018,0,0,73000,"488,87"
8487909000,KZ,ЭК,4,1,04/2018,0,0,73000,"4282,67"
7318169109,UA,ЭК,4,1,04/2018,0,0,73000,"3114,95"
7318169109,DE,ИМ,4,1,04/2018,0,0,73000,"8,17"
8481101908,JP,ИМ,4,1,04/2018,0,0,73000,"33,26"
9403500001,KZ,ЭК,4,ШТ,04/2018,1000,18,73000,"2829,26"
5607909000,KG,ЭК,4,1,04/2018,0,0,73000,"310,04"
7318220009,RS,ЭК,4,1,04/2018,0,0,73000,"17,33"
7307991000,DE,ИМ,4,1,04/2018,0,0,73000,"251,74"
7014000000,TW,ИМ,4,1,04/2018,0,0,73000,"21,4"
8421230000,KZ,ЭК,4,ШТ,04/2018,0,489,73000,"2876,18"
8462399900,KZ,ЭК,4,ШТ,04/2018,440,1,73000,"5887,61"
8536611000,CZ,ИМ,4,1,05/2018,699,0,73000,"37425,6"
4016995709,AZ,ЭК,4,1,05/2018,2990,0,73000,"9010,3"
8516797000,BY,ЭК,4,ШТ,05/2018,0,24,73000,"181,94"
8516797000,KZ,ЭК,4,ШТ,05/2018,0,1647,73000,"20018,04"
8512909009,CZ,ЭК,4,1,05/2018,0,0,73000,"50,44"
8545200000,CZ,ЭК,4,1,05/2018,0,0,73000,"1,89"
8510100000,KZ,ЭК,4,ШТ,05/2018,0,10,73000,"63,7"
8301200009,UA,ЭК,4,1,05/2018,0,0,73000,"9091,47"
8431100000,KZ,ЭК,4,1,05/2018,104,0,73000,"495,36"
8708409909,KZ,ЭК,4,1,05/2018,0,0,73000,"7604,35"
8204110000,BY,ЭК,4,1,05/2018,0,0,73000,"47,35"
8708409109,DE,ИМ,4,1,05/2018,0,0,73000,"39620,45"
8484900000,SK,ЭК,4,1,05/2018,0,0,73000,"460,41"
8708409909,RS,ЭК,4,1,05/2018,0,0,73000,"34,01"
9405109808,AT,ИМ,4,1,05/2018,0,0,73000,"26826,04"
4002199000,PL,ИМ,4,1,05/2018,71310,0,73000,"130358,25"
7208519800,KZ,ЭК,4,1,05/2018,845,0,73000,"546,43"
3307490000,KZ,ЭК,4,1,06/2018,0,0,73000,"140,3"
5608191900,PL,ИМ,4,1,06/2018,0,0,73000,"6991,59"
6307109000,KZ,ЭК,4,1,06/2018,0,0,73000,"1363,19"
8483502000,AZ,ЭК,4,ШТ,06/2018,0,54,73000,"1649,41"
8536501109,CN,ИМ,4,1,06/2018,0,0,73000,"689,13"
7615108009,AM,ЭК,4,1,06/2018,0,0,73000,"57,06"
8708999709,BY,ЭК,4,1,06/2018,0,0,73000,"19579,97"
8415900009,UA,ЭК,4,1,06/2018,0,0,73000,"10082,77"
8708959901,RO,ИМ,4,1,06/2018,0,0,73000,"427435,65"
3907300000,GB,ИМ,4,1,06/2018,0,0,73000,"5763,53"
8482109008,UA,ЭК,4,ШТ,06/2018,0,76,73000,"403,45"
8708805509,BY,ЭК,4,1,06/2018,0,0,73000,"75,04"
8708409909,MD,ЭК,4,1,06/2018,0,0,73000,"2386,3"
2505100000,AZ,ЭК,4,1,06/2018,816000,0,73000,"46319,38"
8504405500,KZ,ЭК,4,ШТ,06/2018,0,3,73000,"47,06"
9017300000,PL,ИМ,4,ШТ,06/2018,124,61,73000,"4331,82"
2105009900,KZ,ЭК,4,1,06/2018,0,0,73000,"90450,59"
3926909709,FR,ИМ,4,1,06/2018,2,0,73000,"96,53"
8536699008,JP,ИМ,4,1,06/2018,0,0,73000,"257,33"
0404100200,KZ,ЭК,4,1,06/2018,54,0,73000,"41,87"
6815101000,US,ИМ,4,1,06/2018,0,0,73000,"610676,91"
9014900000,BY,ЭК,4,1,06/2018,0,0,73000,"1256,51"
7307199000,KZ,ЭК,4,1,07/2018,0,0,73000,"33,74"
8302300009,AZ,ЭК,4,1,07/2018,0,0,73000,"4456,36"
8516808000,JP,ИМ,4,ШТ,07/2018,46,70,73000,"10873,55"
8511100009,BY,ЭК,4,ШТ,07/2018,0,2490,73000,"6323,95"
8506501000,KZ,ЭК,4,ШТ,07/2018,0,52,73000,"490,93"
8544429009,KZ,ЭК,4,1,07/2018,0,0,73000,"1,62"
9017801000,KZ,ЭК,4,ШТ,07/2018,0,50,73000,"24,32"
4016995209,BY,ЭК,4,1,07/2018,0,0,73000,"472,41"
7602009000,KZ,ИМ,4,1,07/2018,135305,0,73000,"191358,31"
7318169109,UA,ЭК,4,1,07/2018,42,0,73000,"176,53"
7318220009,KZ,ЭК,4,1,07/2018,0,0,73000,"917,56"
8414592000,KZ,ЭК,4,ШТ,07/2018,0,330,73000,"15339,76"
8453900000,KZ,ИМ,4,1,07/2018,2000,0,73000,35508
5309119000,BY,ИМ,4,М2,07/2018,0,0,73000,"513,93"
7318156100,DE,ИМ,4,1,07/2018,0,0,73000,8
7326909409,ES,ИМ,4,1,07/2018,222,0,73000,"2221,93"
8544429007,BY,ЭК,4,1,07/2018,0,0,73000,"304,24"
8302500000,KZ,ЭК,4,1,07/2018,0,0,73000,"212,5"
8708805509,UA,ЭК,4,1,07/2018,0,0,73000,"16851,99"
3909509000,IT,ИМ,4,1,08/2018,2958,0,73000,"14670,29"
8481805100,BY,ЭК,4,1,08/2018,0,0,73000,93
8466937000,TW,ИМ,4,1,08/2018,0,0,73000,"28484,97"
8511100009,PL,ЭК,4,ШТ,08/2018,0,300,73000,185
8501200009,CN,ИМ,4,ШТ,08/2018,0,183,73000,"2070,74"
9026202000,KG,ЭК,4,ШТ,08/2018,0,20,73000,"79,42"
2803000000,HU,ИМ,4,1,08/2018,91545,0,73000,"121589,84"
3923210000,DE,ИМ,4,1,08/2018,0,0,73000,"903,33"
3926909709,ZA,ИМ,4,1,08/2018,63,0,73000,"493,43"
8413302008,MD,ЭК,4,1,08/2018,0,0,73000,"982,62"
8481209009,DE,ИМ,4,1,08/2018,0,0,73000,"350,55"
8511300008,JP,ИМ,4,ШТ,08/2018,0,40,73000,"2471,1"
8511500008,JP,ИМ,4,ШТ,08/2018,2991,390,73000,"46275,13"
8708409109,UA,ЭК,4,1,08/2018,0,0,73000,"172,24"
8708939009,BY,ЭК,4,1,08/2018,0,0,73000,"10510,14"
7216319000,KZ,ЭК,4,1,08/2018,8506,0,73000,"8379,83"
8512909009,JP,ИМ,4,1,08/2018,0,0,73000,"469,17"
7009100009,JP,ИМ,4,ШТ,08/2018,0,1168,73000,"70874,58"
7318158100,JP,ИМ,4,1,08/2018,0,0,73000,"15157,52"
8483908909,LT,ЭК,4,1,08/2018,0,0,73000,"261,38"
8512200009,BY,ЭК,4,ШТ,08/2018,0,186,73000,"609,83"
8708503509,MD,ЭК,4,ШТ,08/2018,480,3,73000,"1361,8"
9029203109,KZ,ЭК,4,ШТ,08/2018,0,28,73000,"398,52"
7320208108,DE,ИМ,4,1,08/2018,163,0,73000,"1182,41"
8483908901,KZ,ЭК,4,1,08/2018,0,0,73000,"154,18"
8516299100,KZ,ЭК,4,ШТ,08/2018,0,6,73000,"76,73"
9026204000,BY,ЭК,4,ШТ,08/2018,0,80,73000,"63,08"
3920431009,CN,ИМ,4,1,08/2018,0,0,73000,"301242,46"
8301600009,BY,ЭК,4,1,08/2018,0,0,73000,"25,7"
3403191000,BY,ЭК,4,1,09/2018,0,0,73000,"369,38"
5607909000,KZ,ЭК,4,1,09/2018,0,0,73000,"606,1"
7307991000,BY,ЭК,4,1,09/2018,0,0,73000,"64,02"
8302300009,GE,ЭК,4,1,09/2018,0,0,73000,"73,38"
8518408009,DE,ИМ,4,ШТ,09/2018,0,6,73000,"40623,85"
8509800000,KZ,ЭК,4,ШТ,09/2018,0,59,73000,"592,15"
8301600009,DE,ИМ,4,1,09/2018,0,0,73000,"281,47"
7307998009,CN,ИМ,4,1,09/2018,0,0,73000,"11,82"
7318155900,PL,ИМ,4,1,09/2018,0,0,73000,"914,41"
8536419000,LT,ЭК,4,1,09/2018,0,0,73000,"872,97"
8484100009,CU,ЭК,4,1,09/2018,0,0,73000,"5,09"
8708299009,MD,ЭК,4,1,09/2018,0,0,73000,"789,46"
4016930001,FR,ИМ,4,1,09/2018,0,0,73000,"23,95"
8501523000,DE,ИМ,4,ШТ,09/2018,0,4,73000,"37199,1"
9403601001,KZ,ЭК,4,ШТ,09/2018,3233,51,73000,"12623,44"
8205400000,UA,ЭК,4,1,09/2018,0,0,73000,"40,01"
7419999000,JP,ИМ,4,1,09/2018,1,0,73000,"247,82"
7307929000,HT,ЭК,4,1,09/2018,0,0,73000,67
7411219000,CU,ЭК,4,1,09/2018,0,0,73000,"339,6"
8533290000,UA,ЭК,4,1,09/2018,0,0,73000,"183,33"
9032890000,KR,ИМ,4,ШТ,09/2018,0,33056,73000,"89273,29"
8516710000,CN,ИМ,4,ШТ,10/2018,0,6540,73000,"63671,4"
8501200009,BY,ИМ,4,ШТ,10/2018,0,1,73000,"1838,76"
8708939009,PL,ЭК,4,1,10/2018,0,0,73000,"686,42"
3401300000,BY,ИМ,4,1,10/2018,210,0,73000,"127,29"
6307909800,BY,ЭК,4,1,10/2018,0,0,73000,"2186,01"
7318169109,KZ,ЭК,4,1,10/2018,0,0,73000,"1354,31"
7320909008,HU,ИМ,4,1,10/2018,8946,0,73000,"51297,33"
8204110000,JP,ИМ,4,1,10/2018,0,0,73000,"14461,65"
7608208907,CN,ИМ,4,1,10/2018,0,0,73000,"36,92"
8207903000,DK,ИМ,4,1,10/2018,0,0,73000,"180,1"
8204200000,JP,ИМ,4,1,10/2018,0,0,73000,"1914,29"
4008219000,PL,ЭК,4,1,10/2018,0,0,73000,"571,48"
4911990000,DE,ИМ,4,1,10/2018,0,0,73000,"35505,91"
8511800008,KZ,ЭК,4,ШТ,10/2018,0,2012,73000,"7795,64"
4504908000,BG,ЭК,4,1,10/2018,0,0,73000,"12,02"
8413302008,CZ,ЭК,4,1,10/2018,0,0,73000,"175,42"
8307100009,AZ,ЭК,4,1,10/2018,24,0,73000,"143,02"
8480710000,TR,ИМ,4,1,10/2018,595,0,73000,"8882,68"
8531809500,KZ,ЭК,4,ШТ,10/2018,0,150,73000,"2734,47"
8708405009,BY,ЭК,4,1,10/2018,0,0,73000,"42539,97"
7320208908,UA,ЭК,4,1,10/2018,0,0,73000,"11,78"
8409990009,UA,ЭК,4,1,10/2018,0,0,73000,"81,37"
8206000000,AM,ЭК,4,1,10/2018,0,0,73000,"911,59"
8512309009,BY,ЭК,4,1,10/2018,0,0,73000,"351,37"
9023008000,DZ,ЭК,4,1,10/2018,19435,0,73000,17395000
8204120000,BY,ЭК,4,1,10/2018,0,0,73000,"6,32"
8508110000,CN,ИМ,4,ШТ,10/2018,1863,4140,73000,"8892,15"
4015190000,KZ,ЭК,4,ПАР,11/2018,0,20,73000,"16,66"
7318169900,JP,ИМ,4,1,11/2018,0,0,73000,"997,09"
8529101100,MY,ИМ,4,1,11/2018,0,0,73000,"59,91"
8708509909,KZ,ЭК,4,1,11/2018,0,0,73000,"7467,33"
7413000008,IN,ИМ,4,1,11/2018,0,0,73000,"425,3"
4016910000,KG,ЭК,4,1,11/2018,0,0,73000,"173,3"
4819200000,DE,ИМ,4,1,11/2018,0,0,73000,"0,83"
7212600000,IT,ИМ,4,1,11/2018,1628,0,73000,"9584,5"
8413603900,RS,ЭК,4,ШТ,11/2018,0,5,73000,"391,07"
8523494500,FR,ЭК,4,ШТ,11/2018,0,2,73000,"26224,61"
8533401000,JP,ИМ,4,1,11/2018,0,0,73000,"9,09"
8708923509,BY,ЭК,4,1,11/2018,0,0,73000,"1136,03"
8708509901,PL,ИМ,4,1,11/2018,6275,0,73000,"167075,67"
8708309109,JP,ИМ,4,1,11/2018,0,0,73000,"3117,19"
9025192000,DE,ИМ,4,ШТ,11/2018,0,31,73000,"755,91"
8481309108,PL,ИМ,4,1,11/2018,0,0,73000,"26,54"
8544429009,JP,ИМ,4,1,11/2018,0,0,73000,"148,55"
8708999709,BY,ИМ,4,1,11/2018,0,0,73000,"212971,03"
9403890000,CN,ИМ,4,1,11/2018,3488,0,73000,"11200,44"
7325999009,PL,ИМ,4,1,11/2018,0,0,73000,"7659,47"
3923509000,AZ,ЭК,4,1,11/2018,0,0,73000,"88,91"
3917400009,IT,ИМ,4,1,11/2018,0,0,73000,"333,4"
8708109009,PL,ЭК,4,1,11/2018,0,0,73000,"1027,69"
0904120000,KZ,ИМ,4,1,11/2018,0,0,73000,"151,36"
4016995209,JP,ИМ,4,1,11/2018,0,0,73000,"8874,93"
8544429007,PL,ИМ,4,1,11/2018,0,0,73000,"290,06"
XXXXXXXXXX,AU,ИМ,4,1,11/2018,0,0,73000,13465
3926300000,DE,ИМ,4,1,12/2018,0,0,73000,"130845,93"
8414900000,KZ,ЭК,4,1,12/2018,0,0,73000,"12,11"
8544300007,CN,ИМ,4,1,12/2018,0,0,73000,"8,76"
3906909007,IT,ИМ,4,1,12/2018,200,0,73000,"1331,19"
4016995709,CZ,ЭК,4,1,12/2018,1,0,73000,"18,99"
7326909807,RS,ЭК,4,1,12/2018,0,0,73000,"82,16"
7307991000,PL,ЭК,4,1,12/2018,0,0,73000,"168,49"
8483608000,GB,ИМ,4,ШТ,12/2018,0,3,73000,"102,93"
4009120009,CZ,ЭК,4,1,12/2018,0,0,73000,"32,83"
7326199009,CN,ИМ,4,1,12/2018,0,0,73000,"6,08"
8466209800,PL,ИМ,4,1,12/2018,3720,0,73000,"61080,2"
8482990000,KZ,ЭК,4,1,12/2018,0,0,73000,"120,28"
7326909807,BY,ЭК,4,1,12/2018,0,0,73000,"1228,59"
8708913509,RS,ЭК,4,1,12/2018,0,0,73000,"1923,61"
8708309909,TR,ЭК,4,1,12/2018,0,0,73000,"6142,77"
8483508000,TR,ЭК,4,ШТ,12/2018,0,98,73000,"527,53"
8460390000,KZ,ЭК,4,ШТ,12/2018,0,1,73000,"23,81"
8708959909,DE,ЭК,4,1,12/2018,0,0,73000,"176,04"
8547200009,IT,ИМ,4,1,12/2018,0,0,73000,"17502,74"
8421230000,BY,ЭК,4,ШТ,12/2018,0,436,73000,"1281,11"
8482500009,DE,ИМ,4,ШТ,12/2018,0,30,73000,"11426,88"
7318158900,PL,ЭК,4,1,12/2018,0,0,73000,"23,74"
8516400000,KZ,ЭК,4,ШТ,12/2018,0,22,73000,"266,75"
8708805509,KZ,ЭК,4,1,12/2018,0,0,73000,"1678,23"
6403400000,KZ,ЭК,4,ПАР,01/2018,0,30,53000,"2064,92"
8483402900,IN,ЭК,4,ШТ,01/2018,1107,1,53000,26100
3403199000,KZ,ЭК,4,1,01/2018,220,0,53000,"2216,15"
7201103000,TW,ЭК,4,1,01/2018,2192170,0,53000,"826448,09"
8539213009,KZ,ЭК,4,ШТ,01/2018,0,2,53000,"4,02"
0401201900,KZ,ИМ,4,1,01/2018,1562,0,53000,"1052,76"
2804291000,MN,ЭК,4,М3,01/2018,0,0,53000,"32065,01"
7318129000,KZ,ЭК,4,1,01/2018,0,0,53000,"171,94"
8416201000,KZ,ИМ,4,ШТ,01/2018,819,2,53000,28596
7311001100,UA,ИМ,4,ШТ,01/2018,0,115,53000,"3256,68"
0910995000,KZ,ЭК,4,1,02/2018,2,0,53000,"26,33"
7412200000,KG,ЭК,4,1,02/2018,0,0,53000,"4098,7"
8307100009,CZ,ИМ,4,1,02/2018,0,0,53000,"119026,98"
8483105000,KZ,ЭК,4,ШТ,02/2018,35,1,53000,"349,89"
1905100000,UA,ЭК,4,1,02/2018,640,0,53000,"1461,6"
3505105000,KZ,ЭК,4,1,02/2018,12,0,53000,"86,77"
8460390000,KZ,ЭК,4,ШТ,02/2018,21,1,53000,"2873,99"
8412390009,KZ,ЭК,4,ШТ,02/2018,94,8,53000,"186,32"
2302309000,KZ,ЭК,4,1,02/2018,0,0,53000,"89,11"
6902209100,ES,ИМ,4,1,02/2018,10725,0,53000,"26334,05"
8418999000,BY,ИМ,4,1,02/2018,0,0,53000,"312,65"
7216311000,UA,ИМ,4,1,02/2018,64670,0,53000,"41067,99"
8516797000,KZ,ЭК,4,ШТ,02/2018,9,21,53000,"634,44"
3920102800,KZ,ЭК,4,1,03/2018,0,0,53000,"3779,59"
7306307708,CZ,ИМ,4,1,03/2018,0,0,53000,"1106,33"
9603309000,CN,ИМ,4,ШТ,03/2018,0,50,53000,"272,25"
8201400000,KZ,ЭК,4,1,03/2018,0,0,53000,"96,82"
7321900000,BY,ИМ,4,1,03/2018,0,0,53000,"52,34"
7616991001,KG,ЭК,4,1,03/2018,400,0,53000,"3813,76"
8203200009,KZ,ЭК,4,1,03/2018,0,0,53000,"157,56"
7318163009,US,ИМ,4,1,03/2018,0,0,53000,"10,38"
8501522001,KZ,ЭК,4,ШТ,03/2018,0,51,53000,"5836,98"
3402202000,KZ,ЭК,4,1,03/2018,0,0,53000,"8260,79"
8436210000,KZ,ЭК,4,ШТ,03/2018,0,13,53000,"21157,89"
7318290009,ES,ИМ,4,1,03/2018,0,0,53000,"121,66"
8432391100,US,ИМ,4,ШТ,03/2018,8250,1,53000,"99682,19"
8501510001,KZ,ЭК,4,ШТ,03/2018,0,9,53000,"418,77"
7326904000,GE,ЭК,4,1,03/2018,18000,0,53000,"12997,82"
8421290009,GE,ЭК,4,ШТ,03/2018,2000,1,53000,"6603,9"
8467990009,IT,ИМ,4,1,03/2018,0,0,53000,"1360,45"
7323100000,DE,ИМ,4,1,03/2018,0,0,53000,"2971,01"
7616999008,KZ,ЭК,4,1,03/2018,3,0,53000,69
8701931000,KG,ИМ,4,ШТ,03/2018,3850,1,53000,15970
7307991000,KZ,ЭК,4,1,04/2018,102,0,53000,"2279,02"
7326909807,CN,ИМ,4,1,04/2018,736,0,53000,"3944,85"
8708299009,BY,ЭК,4,1,04/2018,0,0,53000,"2106,13"
1904201000,KG,ЭК,4,1,04/2018,470,0,53000,"1073,69"
0712909000,KZ,ЭК,4,1,04/2018,0,0,53000,"421,95"
7407290000,BY,ЭК,4,1,04/2018,2914,0,53000,"18108,41"
7320208108,US,ИМ,4,1,04/2018,0,0,53000,"170,62"
8483908909,US,ИМ,4,1,04/2018,0,0,53000,"651,33"
9616200000,KR,ИМ,4,1,04/2018,0,0,53000,"19,18"
3306100000,KZ,ЭК,4,1,04/2018,0,0,53000,"18,26"
8433900000,UA,ЭК,4,1,04/2018,6465,0,53000,"63318,15"
9608600000,KZ,ЭК,4,ШТ,04/2018,1,1000,53000,"52,5"
2201101100,KZ,ЭК,4,Л,04/2018,36,36,53000,"24,68"
9005100000,KZ,ЭК,4,ШТ,04/2018,0,38,53000,"1098,57"
8421396000,CZ,ИМ,4,ШТ,04/2018,0,129,53000,"3862,17"
8479899708,BY,ИМ,4,ШТ,04/2018,12,2,53000,"9806,86"
7208512009,DK,ЭК,4,1,04/2018,2339042,0,53000,"1409910,05"
7409290000,KG,ИМ,4,1,04/2018,0,0,53000,85111
8414900000,US,ИМ,4,1,04/2018,0,0,53000,"432,75"
8484200000,KZ,ЭК,4,ШТ,04/2018,0,7,53000,"121,76"
8536500700,KZ,ЭК,4,1,04/2018,0,0,53000,"205,18"
2711129700,AF,ЭК,4,1,04/2018,675200,0,53000,"267311,84"
8539299800,KG,ИМ,4,ШТ,05/2018,59,59,53000,"144,99"
9503004100,KZ,ЭК,4,ШТ,05/2018,0,390,53000,"2190,84"
1905409000,KG,ЭК,4,1,05/2018,0,0,53000,"9,48"
6005210000,UZ,ИМ,4,1,05/2018,0,0,53000,"24403,5"
8537109900,CN,ИМ,4,1,05/2018,0,0,53000,"7994,11"
1905902000,KZ,ЭК,4,1,05/2018,1,0,53000,"30,89"
6302310009,KZ,ЭК,4,1,05/2018,0,0,53000,"22,42"
7214200000,UA,ИМ,4,1,05/2018,132390,0,53000,"58784,99"
7318163009,CZ,ИМ,4,1,05/2018,0,0,53000,"5325,41"
8505902009,KZ,ЭК,4,1,05/2018,0,0,53000,"1051,85"
8481900000,TR,ИМ,4,1,05/2018,0,0,53000,"54304,07"
7326909409,BY,ИМ,4,1,05/2018,0,0,53000,"79,95"
0406105002,KZ,ЭК,4,1,05/2018,1640,0,53000,"2593,51"
0207271009,KZ,ЭК,4,1,06/2018,0,0,53000,"2701,7"
